,ts_code,name,industry,market
1549,300137.SZ,先河环保,环境保护,创业板
1550,300138.SZ,晨光生物,食品,创业板
1551,300139.SZ,晓程科技,元器件,创业板
1552,300140.SZ,中环装备,电气设备,创业板
1553,300141.SZ,和顺电气,电气设备,创业板
1554,300142.SZ,沃森生物,生物制药,创业板
1555,300143.SZ,盈康生命,医疗保健,创业板
1556,300144.SZ,宋城演艺,旅游景点,创业板
1557,300145.SZ,中金环境,专用机械,创业板
1558,300146.SZ,汤臣倍健,医疗保健,创业板
1559,300147.SZ,香雪制药,中成药,创业板
1560,300148.SZ,天舟文化,出版业,创业板
1561,300149.SZ,量子生物,生物制药,创业板
1562,300150.SZ,世纪瑞尔,软件服务,创业板
1563,300151.SZ,昌红科技,机械基件,创业板
1564,300152.SZ,科融环境,环境保护,创业板
1565,300153.SZ,科泰电源,电气设备,创业板
1566,300154.SZ,瑞凌股份,元器件,创业板
1567,300155.SZ,安居宝,元器件,创业板
1568,300156.SZ,神雾环保,环境保护,创业板
1569,300157.SZ,恒泰艾普,石油开采,创业板
1570,300158.SZ,振东制药,化学制药,创业板
1571,300159.SZ,新研股份,航空,创业板
1572,300160.SZ,秀强股份,玻璃,创业板
1573,300161.SZ,华中数控,机床制造,创业板
1574,300162.SZ,雷曼光电,元器件,创业板
1575,300163.SZ,先锋新材,其他建材,创业板
1576,300164.SZ,通源石油,石油开采,创业板
1577,300165.SZ,天瑞仪器,电器仪表,创业板
1578,300166.SZ,东方国信,软件服务,创业板
1579,300167.SZ,迪威迅,通信设备,创业板
1580,300168.SZ,万达信息,软件服务,创业板
1581,300169.SZ,天晟新材,塑料,创业板
1582,300170.SZ,汉得信息,软件服务,创业板
1583,300171.SZ,东富龙,医疗保健,创业板
1584,300172.SZ,中电环保,环境保护,创业板
1585,300173.SZ,智慧松德,轻工机械,创业板
1586,300174.SZ,元力股份,化工原料,创业板
1587,300175.SZ,朗源股份,食品,创业板
1588,300176.SZ,派生科技,汽车配件,创业板
1589,300177.SZ,中海达,通信设备,创业板
1590,300178.SZ,腾邦国际,旅游服务,创业板
1591,300179.SZ,四方达,矿物制品,创业板
1592,300180.SZ,华峰超纤,化纤,创业板
1593,300181.SZ,佐力药业,中成药,创业板
1594,300182.SZ,捷成股份,软件服务,创业板
1595,300183.SZ,东软载波,通信设备,创业板
1596,300184.SZ,力源信息,元器件,创业板
1597,300185.SZ,通裕重工,工程机械,创业板
1598,300187.SZ,永清环保,环境保护,创业板
1599,300188.SZ,美亚柏科,软件服务,创业板
1600,300189.SZ,神农科技,种植业,创业板
1601,300190.SZ,维尔利,环境保护,创业板
1602,300191.SZ,潜能恒信,石油开采,创业板
1603,300192.SZ,科斯伍德,文教休闲,创业板
1604,300193.SZ,佳士科技,专用机械,创业板
1605,300194.SZ,福安药业,化学制药,创业板
1606,300195.SZ,长荣股份,轻工机械,创业板
1607,300196.SZ,长海股份,玻璃,创业板
1608,300197.SZ,铁汉生态,环境保护,创业板
1609,300198.SZ,纳川股份,塑料,创业板
1610,300199.SZ,翰宇药业,化学制药,创业板
1611,300200.SZ,高盟新材,化工原料,创业板
1612,300201.SZ,海伦哲,专用机械,创业板
1613,300202.SZ,聚龙股份,IT设备,创业板
1614,300203.SZ,聚光科技,环境保护,创业板
1615,300204.SZ,舒泰神,生物制药,创业板
1616,300205.SZ,天喻信息,元器件,创业板
1617,300206.SZ,理邦仪器,医疗保健,创业板
1618,300207.SZ,欣旺达,元器件,创业板
1619,300208.SZ,青岛中程,电气设备,创业板
1620,300209.SZ,天泽信息,软件服务,创业板
1621,300210.SZ,森远股份,专用机械,创业板
1622,300211.SZ,亿通科技,通信设备,创业板
1623,300212.SZ,易华录,软件服务,创业板
1624,300213.SZ,佳讯飞鸿,通信设备,创业板
1625,300214.SZ,日科化学,化工原料,创业板
1626,300215.SZ,电科院,电气设备,创业板
1627,300217.SZ,东方电热,电器仪表,创业板
1628,300218.SZ,安利股份,塑料,创业板
1629,300219.SZ,鸿利智汇,元器件,创业板
1630,300220.SZ,金运激光,元器件,创业板
1631,300221.SZ,银禧科技,塑料,创业板
1632,300222.SZ,科大智能,电气设备,创业板
1633,300223.SZ,北京君正,半导体,创业板
1634,300224.SZ,正海磁材,元器件,创业板
1635,300225.SZ,金力泰,染料涂料,创业板
1636,300226.SZ,上海钢联,互联网,创业板
1637,300227.SZ,光韵达,元器件,创业板
1638,300228.SZ,富瑞特装,化工机械,创业板
1639,300229.SZ,拓尔思,软件服务,创业板
1640,300230.SZ,永利股份,塑料,创业板
1641,300231.SZ,银信科技,软件服务,创业板
1642,300232.SZ,洲明科技,半导体,创业板
1643,300233.SZ,金城医药,化学制药,创业板
1644,300234.SZ,开尔新材,陶瓷,创业板
1645,300235.SZ,方直科技,软件服务,创业板
1646,300236.SZ,上海新阳,半导体,创业板
1647,300237.SZ,美晨生态,建筑工程,创业板
1648,300238.SZ,冠昊生物,医疗保健,创业板
1649,300239.SZ,东宝生物,生物制药,创业板
1650,300240.SZ,飞力达,仓储物流,创业板
1651,300241.SZ,瑞丰光电,半导体,创业板
1652,300242.SZ,佳云科技,互联网,创业板
1653,300243.SZ,瑞丰高材,化工原料,创业板
1654,300244.SZ,迪安诊断,医疗保健,创业板
1655,300245.SZ,天玑科技,软件服务,创业板
1656,300246.SZ,宝莱特,医疗保健,创业板
1657,300247.SZ,融捷健康,医疗保健,创业板
1658,300248.SZ,新开普,软件服务,创业板
1659,300249.SZ,依米康,软件服务,创业板
1660,300250.SZ,初灵信息,软件服务,创业板
1661,300251.SZ,光线传媒,影视音像,创业板
1662,300252.SZ,金信诺,通信设备,创业板
1663,300253.SZ,卫宁健康,软件服务,创业板
1664,300254.SZ,仟源医药,化学制药,创业板
1665,300255.SZ,常山药业,生物制药,创业板
1666,300256.SZ,星星科技,元器件,创业板
1667,300257.SZ,开山股份,机械基件,创业板
1668,300258.SZ,精锻科技,汽车配件,创业板
1669,300259.SZ,新天科技,电器仪表,创业板
1670,300260.SZ,新莱应材,机械基件,创业板
1671,300261.SZ,雅本化学,农药化肥,创业板
1672,300262.SZ,巴安水务,环境保护,创业板
1673,300263.SZ,隆华科技,专用机械,创业板
1674,300264.SZ,佳创视讯,通信设备,创业板
1675,300265.SZ,通光线缆,电气设备,创业板
1676,300266.SZ,兴源环境,环境保护,创业板
1677,300267.SZ,尔康制药,化学制药,创业板
1678,300268.SZ,佳沃股份,农业综合,创业板
1679,300269.SZ,联建光电,半导体,创业板
1680,300270.SZ,中威电子,通信设备,创业板
1681,300271.SZ,华宇软件,软件服务,创业板
1682,300272.SZ,开能健康,环境保护,创业板
1683,300273.SZ,和佳医疗,医疗保健,创业板
1684,300274.SZ,阳光电源,电气设备,创业板
1685,300275.SZ,梅安森,软件服务,创业板
1686,300276.SZ,三丰智能,专用机械,创业板
1687,300277.SZ,海联讯,软件服务,创业板
1688,300278.SZ,华昌达,专用机械,创业板
1689,300279.SZ,和晶科技,元器件,创业板
1690,300280.SZ,紫天科技,专用机械,创业板
1691,300281.SZ,金明精机,专用机械,创业板
1692,300282.SZ,三盛教育,文教休闲,创业板
1693,300283.SZ,温州宏丰,电气设备,创业板
1694,300284.SZ,苏交科,建筑工程,创业板
1695,300285.SZ,国瓷材料,陶瓷,创业板
1696,300286.SZ,安科瑞,电器仪表,创业板
1697,300287.SZ,飞利信,软件服务,创业板
1698,300288.SZ,朗玛信息,软件服务,创业板
1699,300289.SZ,利德曼,生物制药,创业板
1700,300290.SZ,荣科科技,软件服务,创业板
1701,300291.SZ,华录百纳,影视音像,创业板
1702,300292.SZ,吴通控股,软件服务,创业板
1703,300293.SZ,蓝英装备,专用机械,创业板
1704,300294.SZ,博雅生物,生物制药,创业板
1705,300295.SZ,三六五网,互联网,创业板
1706,300296.SZ,利亚德,半导体,创业板
1707,300297.SZ,蓝盾股份,软件服务,创业板
1708,300298.SZ,三诺生物,医疗保健,创业板
1709,300299.SZ,富春股份,互联网,创业板
1710,300300.SZ,汉鼎宇佑,软件服务,创业板
1711,300301.SZ,长方集团,半导体,创业板
1712,300302.SZ,同有科技,软件服务,创业板
1713,300303.SZ,聚飞光电,半导体,创业板
1714,300304.SZ,云意电气,汽车配件,创业板
1715,300305.SZ,裕兴股份,塑料,创业板
1716,300306.SZ,远方信息,电器仪表,创业板
1717,300307.SZ,慈星股份,纺织机械,创业板
1718,300308.SZ,中际旭创,通信设备,创业板
1719,300309.SZ,吉艾科技,多元金融,创业板
1720,300310.SZ,宜通世纪,通信设备,创业板
1721,300311.SZ,任子行,软件服务,创业板
1722,300312.SZ,邦讯技术,通信设备,创业板
1723,300313.SZ,天山生物,农业综合,创业板
1724,300314.SZ,戴维医疗,医疗保健,创业板
1725,300315.SZ,掌趣科技,互联网,创业板
1726,300316.SZ,晶盛机电,专用机械,创业板
1727,300317.SZ,珈伟新能,半导体,创业板
1728,300318.SZ,博晖创新,医疗保健,创业板
1729,300319.SZ,麦捷科技,元器件,创业板
1730,300320.SZ,海达股份,橡胶,创业板
1731,300321.SZ,同大股份,塑料,创业板
1732,300322.SZ,硕贝德,通信设备,创业板
1733,300323.SZ,华灿光电,半导体,创业板
1734,300324.SZ,旋极信息,软件服务,创业板
1735,300325.SZ,德威新材,塑料,创业板
1736,300326.SZ,凯利泰,医疗保健,创业板
1737,300327.SZ,中颖电子,半导体,创业板
1738,300328.SZ,宜安科技,铝,创业板
1739,300329.SZ,海伦钢琴,文教休闲,创业板
1740,300330.SZ,华虹计通,软件服务,创业板
1741,300331.SZ,苏大维格,元器件,创业板
1742,300332.SZ,天壕环境,环境保护,创业板
1743,300333.SZ,兆日科技,元器件,创业板
1744,300334.SZ,津膜科技,专用机械,创业板
1745,300335.SZ,迪森股份,供气供热,创业板
1746,300336.SZ,新文化,影视音像,创业板
1747,300337.SZ,银邦股份,铝,创业板
1748,300338.SZ,开元股份,文教休闲,创业板
1749,300339.SZ,润和软件,软件服务,创业板
1750,300340.SZ,科恒股份,元器件,创业板
1751,300341.SZ,麦克奥迪,电气设备,创业板
1752,300342.SZ,天银机电,元器件,创业板
1753,300343.SZ,联创股份,互联网,创业板
1754,300344.SZ,太空智造,软件服务,创业板
1755,300345.SZ,红宇新材,钢加工,创业板
1756,300346.SZ,南大光电,元器件,创业板
1757,300347.SZ,泰格医药,医疗保健,创业板
1758,300348.SZ,长亮科技,软件服务,创业板
1759,300349.SZ,金卡智能,软件服务,创业板
1760,300350.SZ,华鹏飞,仓储物流,创业板
1761,300351.SZ,永贵电器,元器件,创业板
1762,300352.SZ,北信源,软件服务,创业板
1763,300353.SZ,东土科技,通信设备,创业板
1764,300354.SZ,东华测试,电器仪表,创业板
1765,300355.SZ,蒙草生态,环境保护,创业板
1766,300356.SZ,光一科技,电气设备,创业板
1767,300357.SZ,我武生物,生物制药,创业板
1768,300358.SZ,楚天科技,医疗保健,创业板
1769,300359.SZ,全通教育,文教休闲,创业板
1770,300360.SZ,炬华科技,电器仪表,创业板
1771,300362.SZ,天翔环境,环境保护,创业板
1772,300363.SZ,博腾股份,化学制药,创业板
1773,300364.SZ,中文在线,出版业,创业板
1774,300365.SZ,恒华科技,软件服务,创业板
1775,300366.SZ,创意信息,软件服务,创业板
1776,300367.SZ,东方网力,IT设备,创业板
1777,300368.SZ,汇金股份,IT设备,创业板
1778,300369.SZ,绿盟科技,软件服务,创业板
1779,300370.SZ,安控科技,电器仪表,创业板
1780,300371.SZ,汇中股份,电器仪表,创业板
1781,300373.SZ,扬杰科技,半导体,创业板
1782,300374.SZ,恒通科技,其他建材,创业板
1783,300375.SZ,鹏翎股份,汽车配件,创业板
1784,300376.SZ,易事特,电气设备,创业板
1785,300377.SZ,赢时胜,软件服务,创业板
1786,300378.SZ,鼎捷软件,软件服务,创业板
1787,300379.SZ,东方通,软件服务,创业板
1788,300380.SZ,安硕信息,软件服务,创业板
1789,300381.SZ,溢多利,生物制药,创业板
1790,300382.SZ,斯莱克,专用机械,创业板
1791,300383.SZ,光环新网,电信运营,创业板
1792,300384.SZ,三联虹普,纺织机械,创业板
1793,300385.SZ,雪浪环境,环境保护,创业板
1794,300386.SZ,飞天诚信,软件服务,创业板
1795,300387.SZ,富邦股份,化工原料,创业板
1796,300388.SZ,国祯环保,环境保护,创业板
1797,300389.SZ,艾比森,半导体,创业板
1798,300390.SZ,天华超净,元器件,创业板
1799,300391.SZ,康跃科技,机械基件,创业板
1800,300392.SZ,腾信股份,互联网,创业板
1801,300393.SZ,中来股份,塑料,创业板
1802,300394.SZ,天孚通信,通信设备,创业板
1803,300395.SZ,菲利华,玻璃,创业板
1804,300396.SZ,迪瑞医疗,医疗保健,创业板
1805,300397.SZ,天和防务,通信设备,创业板
1806,300398.SZ,飞凯材料,染料涂料,创业板
1807,300399.SZ,京天利,互联网,创业板
1808,300400.SZ,劲拓股份,专用机械,创业板
1809,300401.SZ,花园生物,食品,创业板
1810,300402.SZ,宝色股份,专用机械,创业板
1811,300403.SZ,汉宇集团,家用电器,创业板
1812,300404.SZ,博济医药,医疗保健,创业板
1813,300405.SZ,科隆股份,化工原料,创业板
1814,300406.SZ,九强生物,医疗保健,创业板
1815,300407.SZ,凯发电气,电气设备,创业板
1816,300408.SZ,三环集团,元器件,创业板
1817,300409.SZ,道氏技术,陶瓷,创业板
1818,300410.SZ,正业科技,电器仪表,创业板
1819,300411.SZ,金盾股份,专用机械,创业板
1820,300412.SZ,迦南科技,医疗保健,创业板
1821,300413.SZ,芒果超媒,影视音像,创业板
1822,300414.SZ,中光防雷,通信设备,创业板
1823,300415.SZ,伊之密,专用机械,创业板
1824,300416.SZ,苏试试验,电器仪表,创业板
1825,300417.SZ,南华仪器,电器仪表,创业板
1826,300418.SZ,昆仑万维,互联网,创业板
1827,300419.SZ,浩丰科技,软件服务,创业板
1828,300420.SZ,五洋停车,机械基件,创业板
1829,300421.SZ,力星股份,机械基件,创业板
1830,300422.SZ,博世科,环境保护,创业板
1831,300423.SZ,鲁亿通,电气设备,创业板
1832,300424.SZ,航新科技,航空,创业板
1833,300425.SZ,中建环能,环境保护,创业板
1834,300426.SZ,唐德影视,影视音像,创业板
1835,300427.SZ,红相股份,电气设备,创业板
1836,300428.SZ,四通新材,铝,创业板
1837,300429.SZ,强力新材,化工原料,创业板
1838,300430.SZ,诚益通,电器仪表,创业板
1839,300431.SZ,暴风集团,互联网,创业板
1840,300432.SZ,富临精工,汽车配件,创业板
1841,300433.SZ,蓝思科技,元器件,创业板
1842,300434.SZ,金石亚药,化学制药,创业板
1843,300435.SZ,中泰股份,机械基件,创业板
1844,300436.SZ,广生堂,化学制药,创业板
1845,300437.SZ,清水源,化工原料,创业板
1846,300438.SZ,鹏辉能源,电气设备,创业板
1847,300439.SZ,美康生物,医疗保健,创业板
1848,300440.SZ,运达科技,软件服务,创业板
1849,300441.SZ,鲍斯股份,机床制造,创业板
1850,300442.SZ,普丽盛,轻工机械,创业板
1851,300443.SZ,金雷股份,专用机械,创业板
1852,300444.SZ,双杰电气,电气设备,创业板
1853,300445.SZ,康斯特,电器仪表,创业板
1854,300446.SZ,乐凯新材,化工原料,创业板
1855,300447.SZ,全信股份,电气设备,创业板
1856,300448.SZ,浩云科技,软件服务,创业板
1857,300449.SZ,汉邦高科,IT设备,创业板
1858,300450.SZ,先导智能,专用机械,创业板
1859,300451.SZ,创业慧康,软件服务,创业板
1860,300452.SZ,山河药辅,化学制药,创业板
1861,300453.SZ,三鑫医疗,医疗保健,创业板
1862,300454.SZ,深信服,软件服务,创业板
1863,300455.SZ,康拓红外,运输设备,创业板
1864,300456.SZ,赛微电子,元器件,创业板
1865,300457.SZ,赢合科技,专用机械,创业板
1866,300458.SZ,全志科技,元器件,创业板
1867,300459.SZ,金科文化,互联网,创业板
1868,300460.SZ,惠伦晶体,元器件,创业板
1869,300461.SZ,田中精机,专用机械,创业板
1870,300462.SZ,华铭智能,专用机械,创业板
1871,300463.SZ,迈克生物,医疗保健,创业板
1872,300464.SZ,星徽精密,机械基件,创业板
1873,300465.SZ,高伟达,软件服务,创业板
1874,300466.SZ,赛摩智能,电器仪表,创业板
1875,300467.SZ,迅游科技,互联网,创业板
1876,300468.SZ,四方精创,软件服务,创业板
1877,300469.SZ,信息发展,软件服务,创业板
1878,300470.SZ,中密控股,机械基件,创业板
1879,300471.SZ,厚普股份,专用机械,创业板
1880,300472.SZ,新元科技,专用机械,创业板
1881,300473.SZ,德尔股份,汽车配件,创业板
1882,300474.SZ,景嘉微,元器件,创业板
1883,300475.SZ,聚隆科技,专用机械,创业板
1884,300476.SZ,胜宏科技,元器件,创业板
1885,300477.SZ,合纵科技,电气设备,创业板
1886,300478.SZ,杭州高新,橡胶,创业板
1887,300479.SZ,神思电子,软件服务,创业板
1888,300480.SZ,光力科技,专用机械,创业板
1889,300481.SZ,濮阳惠成,化工原料,创业板
1890,300482.SZ,万孚生物,医疗保健,创业板
1891,300483.SZ,沃施股份,石油开采,创业板
1892,300484.SZ,蓝海华腾,电气设备,创业板
1893,300485.SZ,赛升药业,生物制药,创业板
1894,300486.SZ,东杰智能,专用机械,创业板
1895,300487.SZ,蓝晓科技,化工原料,创业板
1896,300488.SZ,恒锋工具,机械基件,创业板
1897,300489.SZ,中飞股份,铝,创业板
1898,300490.SZ,华自科技,电气设备,创业板
1899,300491.SZ,通合科技,电气设备,创业板
1900,300492.SZ,华图山鼎,建筑工程,创业板
